-90,90,798772032
-89.688969,4.397158,782136128
-89.6017024,5.2357534,614269184
-89.666159,21.741404,782140736
-89.178258,6.958535,295643040
-87.532905,-86.345231,1555394304
-86.0790468,21.7289542,60908628
-85.781186,0.000411,3.05
-85.097384,86.389049,785022848
-85.0053544,88.8865457,768327680
-84.4001029,90.1670374,684690688
-84.374807,0.000683,3.05
-84.2216406,76.1077716,684937024
-84.1369,-88.56185,283
-83.6351202,76.7005554,618066496
-83.6276149,89.9999888,601196736
-83.243006,86.3733825,567909440
-80.7914567,86.3513273,418325888
-80.156186,0.000643,3.05
-78.21875,0,2.7
-78.2039,145.12039,62
-77.283323,0.01649,3.05
-76.459351,45.104381,3.05
-74.531247,0.027476,3.05
-68.232644,-68.677444,86.08
-68.056084,-70.019751,112.22
-65.939453,0,-13.1
-63.5289099,-56.8796664,122.3
-63.162175,-59.9734,10.45
-62.96354,-61.210379,33.38
-62.993478,-60.509121,28.95
-62.969545,-59.004928,13.24
-62.928787,-58.224039,19.45
-62.921849,-57.756549,27.91
-62.699509,-59.854719,22.23
-62.158139,-58.441197,9.98
-61.874743,0.00039,3.05
-61.504583,-23.85881,180.75
-61.376394,-55.197356,23.14
-61.07206,-54.699744,32.01
-57.656207,0.000526,3.05
-57.295952,-42.1613562,22.9
-55.069267,-69.800453,9.05
-54.986065,-65.400047,-32.06
-54.8079983,-68.304595,26
-54.7241234,-67.8253012,295
-54.116126,-127.008657,1791.15
-54.121415,-126.508841,1791.99
-54.121559,-124.50541,1791.58
-54.102631,-123.142084,1790.94
-54.03473,-138.940787,1792.85
-54.078141,-136.688819,1792.36
-54.083983,-135.418124,1792.09
-54.070603,-133.700854,1791.86
-54.017409,-131.500163,1792.21
-54.003557,-130.906869,1791.92
-54.04459,-129.913224,1792.06
-54.08869,-122.514071,1791.21
-54.030274,-120.711098,1791.9
-54.030057,-37.257191,-2.54
-53.979501,-84.737825,-9999
-53.992157,-64.32518,-180.57
-53.824109,-142.600581,1791.63
-53.83425,83.572861,-9999
-53.7572,-143.414682,1791.19
-53.764467,-118.503768,1791.29
-53.604469,-145.057873,1791.26
-53.658519,-144.505042,1791.7
-53.650615,-117.824954,1791.26
-53.542959,-117.206012,1790.53
-53.447394,-146.529987,1791.31
-53.4065166,-70.98982,14
-53.4229433,-68.193925,33
-53.371655,-116.263304,1790.02
-53.355801,-69.838872,93
-53.2107583,-68.8995999,38
-53.139572,-149.003179,1698.73
