-90,90,798772032
-89.178258,6.958535,295643040
-87.532905,-86.345231,1555394304
-85.097384,86.389049,785022848
-85.0053544,88.8865457,768327680
-84.1369,-88.56185,283
-83.6351202,76.7005554,618066496
-80.8353119,86.359205,418275552
-80.156186,0.000643,3.05
-78.21875,0,2.7
-78.2039,145.12039,62
-68.232644,-68.677444,86.08
-65.939453,0,-13.1
-61.874743,0.00039,3.05
-61.505608,-23.859191,181.45
-57.656207,0.000526,3.05
-54.941723,-69.182808,2
-54.73193,-67.919253,156
-54.335166,-70.586012,5
-54.116979,-126.94056,1791.66
-54.110128,-123.564468,1790.51
-54.052359,-138.260352,1791.85
-54.064949,-137.641403,1792.39
-54.035535,-132.085863,1792.44
-54.029027,-130.318796,1791.53
-54.086425,-128.575066,1790.79
-54.071175,-121.877917,1791.45
-54.026933,-120.628335,1791.87
-53.939834,-140.987687,1792.09
-53.979382,-64.32473,12.07
-53.879181,-141.871824,1791.57
-53.820913,-118.851016,1791.38
-53.853354,-67.757593,18.88
-53.83425,83.572861,-9999
-53.714981,-143.894761,1791.86
-53.568699,-145.409731,1791.24
-53.596304,-117.509919,1792.95
-53.390123,-147.025979,1791.12
-53.086008,-149.392204,1699.8
-52.851839,-150.95555,1602.26
-52.6028684,-70.5999549,33.3
-52.6245,-64.015205,-1.6
-52.5971311,133.3803414,11.8
-52.481857,-153.135815,1601.42
-52.319478,-154.014257,1602.26
-52.0499483,-71.5435316,173
-51.842466,-156.384364,1601.18
-51.883655,-108.576316,143
-51.856723,-73.701169,62.58
-51.867325,-63.324795,-5.17
-51.545296,-157.730576,1600.54
-51.4874957,-70.130115,115.39
-51.223029,-159.099174,1601.27
-50.90071,-160.299983,1604.89
-50.382471,-161.815884,1601.2
-50.339112,-72.433706,219.24
-50.104833,-134.212063,1680.35
-50.076864,-132.342484,1680.3
-50.004356,-129.896162,1682.75
-50.095792,-126.669871,1680.39
-50.071901,-122.114605,1679.69
-49.979446,-109.639662,1580.94
-49.810643,-163.389534,1602.57
-49.846311,-142.344552,1778.27
-49.857805,-107.808813,1581.22
-49.613029,-145.002472,1777.66
-49.6033167,0,-0.03
-49.575877,-104.631583,1581.35
-49.34364,-147.433336,1869.78
-49.31255,-102.312873,1478.66
-49.25231,-148.1625,1872.74
-49.136536,-100.965703,1478.25
-49.008609,-100.057987,1479.11
-48.91172,-151.436054,1871.22
-48.828129,-152.583876,1869.14
-48.778181,-166.010509,1601.25
-48.599538,-74.415453,50.35
-48.423931,-60.343727,-19.4
-48.381514,-96.314443,1478.5
-48.287616,-157.887836,1870.98
