-90,90,7.98772e+08,0
-89.689,4.39716,7.82136e+08,0
-89.6017,5.23575,6.14269e+08,0
-89.6186,20.9747,6.81444e+08,0
-89.6662,21.7414,7.82141e+08,0
-89.5267,4.38175,5.13606e+08,0
-89.5744,21.2577,6.14373e+08,0
-89.1783,6.95854,2.95643e+08,0
-87.5329,-86.3452,1.55539e+09,0
-86.079,21.729,6.09086e+07,0
-85.7812,0.000411,3.05,0
-85.1984,86.389,8.01638e+08,0
-85.0012,86.382,7.68335e+08,0
-85.0054,88.8865,7.68328e+08,0
-84.4001,90.167,6.84691e+08,0
-84.3748,0.000683,3.05,0
-84.3725,86.3829,6.8469e+08,0
-84.2216,76.1078,6.84937e+08,0
-84.2167,86.3931,6.68081e+08,0
-84.1369,-88.5619,283,0
-83.7928,86.3697,6.17949e+08,0
-83.6351,76.7006,6.18066e+08,0
-83.6153,86.3733,6.01247e+08,0
-83.6276,90,6.01197e+08,0
-83.44,86.3266,5.84533e+08,0
-83.3917,89.9448,5.84724e+08,0
-83.2296,86.3724,5.67894e+08,0
-80.7915,86.3513,4.18326e+08,0
-80.1562,0.000643,3.05,0
-78.2188,0,2.7,0
-78.2039,145.12,62,0
-77.6404,0.027476,3.05,0
-77.2833,0.027476,3.05,0
-76.723,0.01649,3.05,0
-76.4594,45.1044,3.05,0
-76.3934,0.01649,3.05,0
-74.5203,0.065928,3.05,0
-68.209,-69.1502,87.37,0
-68.2326,-68.9225,85.85,0
-68.2326,-68.6774,86.08,0
-68.232,-68.4361,81.49,0
-68.2338,-68.1944,81.71,0
-68.2526,-67.7246,75.8,0
-68.2407,-67.4931,73,0
-68.2078,-67.3105,21.84,0
-68.1321,-69.5852,98.97,0
-68.1716,-69.3697,92.57,0
-68.1908,-66.9846,15.47,0
-68.0561,-70.0198,112.22,0
-68.0946,-69.8025,107.88,0
-68.0025,-67.6415,33.17,0
-67.8168,-67.3038,59.57,1
-65.9395,0,-13.1,0
-63.5209,-56.8852,27.1,0
-63.122,-59.8702,23.22,0
-63.0476,-60.7078,35.78,0
-62.9296,-61.4096,29.85,0
-62.9644,-61.2055,33.32,0
-62.9897,-60.4585,26.11,0
