-44.1232,-175.135,1961.79,1,"NA"
-43.9933,-60.2866,52.04,2,"NA"
-43.712,169.493,40.51,559,"Haast Hwy, Haast, West Coast 7886, New Zealand"
-43.6823,-67.1438,365.62,8,"25, Mrtires, Chubut, Argentina"
-43.5292,-177.053,1395.81,0,"NA"
-43.2279,-80.484,1371.43,0,"NA"
-43.2496,-65.3114,17.56,550,"Rivadavia 35, Trelew, Chubut 9100, Argentina"
-42.8632,-59.6971,-2.62,0,"NA"
-42.8433,171.56,453,1549,"Great Alpine Way, Otira, West Coast 7875, New Zealand"
-42.537,-178.844,1960.17,0,"NA"
-42.5182,-68.2906,930,6,"67 & 4, Telsen, Chubut 9121, Argentina"
-42.0998,168.427,40.02,0,"NA"
-41.9422,147.604,483.2,2061,"453 Lake Leake Rd, Campbell Town, TAS 7210, Australia"
-41.8402,-178.89,1395.83,2,"NA"
-41.8145,-59.1432,79.44,2,"NA"
-41.8181,172.232,153.72,315,"SH 65 & Awapiriti Rd, Murchison, Tasman 7895, New Zealand"
-41.6352,-78.4787,1372.49,0,"NA"
-41.244,174.183,33.9,1708,"NA"
-40.674,-72.0522,849.62,405,"215 CH, Puyehue, Los Lagos 5360000, Chile"
-40.3293,173.043,2038.39,203,"NA"
-40.1107,-70.7516,640.35,34,"234, Colln Cur, Neuquen, Argentina"
-39.8914,167.875,2333.84,1,"NA"
-39.7014,171.671,2179.24,1,"NA"
-39.5978,-76.3604,1382.48,0,"NA"
-39.505,-71.8756,867.73,174,"5210000 Panguipulli, Panguipulli, Los Ros 5210000, Chile"
-39.5769,-70.351,933.64,25,"40, Catan Lil, Neuquen, Argentina"
-39.4577,175.676,810.3,1046,"SH 1, Waiouru, Manawatu Wanganui 4795, New Zealand"
-39.3747,0.000853,3.05,0,"NA"
-39.3762,166.067,2332.47,1,"NA"
-38.983,170.3,1929.89,0,"NA"
-38.9723,178.269,1396.16,28,"NA"
-38.6135,163.111,2329.59,0,"NA"
-38.3362,14.7,1,0,"NA"
-38.2815,-62.2767,248,105,"33, Tornquist, Buenos Aires 8160, Argentina"
-38.1389,-66.0791,258.15,39,"152, Cura C, La Pampa, Argentina"
-38.191,142.318,86,995,"Penshurst-Warrnambool Rd, Warrong, VIC 3283, Australia"
-38.1022,146.943,28.9,1044,"Princes Hwy, Kilmany, VIC 3851, Australia"
-37.8435,-74.6622,1382.73,1,"NA"
-37.8578,-70.0644,913.14,29,"40, Loncopu, Neuquen 8349, Argentina"
-37.8792,168.385,1931.91,1,"NA"
-37.7105,-72.2594,134.21,394,"Longitudinal Sur, Mulchn, Bio-Bio 4530000, Chile"
-37.7533,148.347,58.58,581,"Princes Hwy, Simpsons Creek, VIC 3888, Australia"
-37.6441,160.126,2332.22,0,"NA"
-37.3363,145.027,337.6,5313,"Hume Fwy, Wandong, VIC 3758, Australia"
-37.2081,-74.0726,1383.69,73,"NA"
-37.136,175.299,21.77,1210,"673 East Coast Rd, Kaiaua, Waikato 2473, New Zealand"
-37.0276,145.961,349,651,"Maroondah Hwy, Maindample, VIC 3723, Australia"
-36.5624,0.000397,3.05,0,"NA"
-36.5475,166.213,2176.5,2,"NA"
-36.4268,147.037,221,893,"Kiewa Valley Hwy, Kergunyah South, VIC 3691, Australia"
-36.3709,141.858,143.26,335,"5653 Western Hwy, Gerang Gerung, VIC 3418, Australia"
-36.3242,175.333,1596.56,76,"NA"
-36.2019,156.182,2331.41,1,"NA"
-36.2884,174.522,71.4,819,"278 Rodney St, Auckland, Auckland 0900, New Zealand"
-35.9825,-59.8805,55.89,301,"Ministro Francisco Emparanza, General Alvear, Buenos Aires 7263, Argentina"
