53.4171,50.8678,157.56,8
48.2223,9.15957,769.67,12
55.8135,37.3902,1,2
52.1352,11.6107,76,27
59.9244,10.8466,313,33
68.3997,57.2215,50.29,1
42.6769,-1.65893,528.46,39
53.1716,158.485,89.1,6
55.2629,59.1403,323.5,16
56.8852,39.0913,155.9,9
47.3595,7.13483,441,32
51.0085,0.975448,-2.75,26
34.9249,137.202,44.6,20
32.0233,34.9642,126,39
54.6212,39.7229,128.47,34
56.0922,69.4646,78.55,5
53.327,83.8002,-9999,15
49.7142,6.45689,226.3,54
30.9589,-8.75453,2425,7
52.1241,-1.0219,107.32,28
62.0491,12.3792,785.81,30
-33.7053,151.118,174.99,20
48.1168,11.5368,554,54
56.7231,57.8302,239,25
51.7793,34.97,157.57,17
20.6894,-88.223,16.33,16
52.2546,-0.071053,20,2
55.7315,36.8291,144.9,7
41.8637,15.4726,15.1,7
38.8584,-104.912,1907.13,6
44.9557,26.237,121,1
50.0993,8.71375,117.2,20
47.083,11.4827,1062.26,18
45.0434,38.95,21.03,14
55.9745,-3.61545,112,7
49.6179,11.0396,395.25,12
48.5181,12.0493,398.6,7
50.8809,4.37448,324.34,23
47.7152,10.3097,720.6,3
7.48557,99.083,6,6
47.5889,13.877,1681.5,17
69.0663,33.4282,83.46,30
52.6984,-2.74658,118.26,9
52.9214,87.9853,-38.71,11
60.7451,10.9909,280.29,2
-23.1201,119.077,684.89,14
51.5771,9.91023,140.7,31
55.8302,37.3761,157.6,23
55.7928,49.1622,108.49,10
50.2013,39.5536,87,14
55.8441,49.1338,60.85,4
61.5964,73.6882,71.3,25
-33.779,151.101,91.9,8
34.3412,132.91,31.33,21
59.3468,18.0476,17.04,19
52.1678,-1.21247,128.95,18
54.519,18.5432,67.9,29
48.8371,21.0401,581.95,31
49.5945,8.8603,381.3,23
47.9169,8.44259,820,17
47.9933,11.4861,545.02,4
50.9066,6.91813,46.03,29
38.5349,-8.63424,86,13
33.3142,130.938,82.96,8
52.5142,-0.253309,17,3
-33.3617,116.194,225.25,30
43.704,16.6365,339.39,45
33.5844,130.383,68.1,10
43.6954,7.26635,6.4,27
52.8915,50.9247,51.18,2
53.9411,-2.3368,95.05,23
44.5131,4.78205,159,71
51.2854,7.54509,291.9,4
52.2516,-0.196277,46,13
39.7473,-86.0365,902.73,20
52.0298,-2.35169,143.37,8
50.2333,6.64609,426.6,31
0.174948,-78.4098,2415.21,14
55.6967,50.315,174.35,14
53.1429,25.278,128.84,9
7.09471,125.664,17.44,5
51.5451,-0.508241,41.95,25
52.2877,-1.46358,80.41,8
31.9386,34.9531,125.7,16
47.4014,9.38368,957,26
53.247,50.2159,154.23,26
48.8718,11.9257,421,12
50.1957,39.5797,1,37
-18.9187,-47.8015,973.6,3
39.7161,19.6806,0.11,37
51.8085,3.93409,-0.81,16
56.3661,8.1227,-0.53,4
50.5402,7.68083,302.91,41
39.8566,116.439,44.36,6
52.6484,41.4561,131.98,21
59.5908,15.2259,72.6,12
53.2733,118.552,468.78,25
47.3661,39.895,128.3,16
62.3561,9.21537,1359.16,10
-25.769,27.8304,1197.5,43
30.2759,120.12,14.68,94
53.3117,-2.41578,52.3,50
34.0202,-118.506,27.05,7
61.8272,72.6425,76,11
44.6419,7.10822,2767.22,5
1.01567,104.65,16,9
48.743,21.2804,313.54,23
34.5237,134.173,19,6
