-90,90,#eb811b
-89.688969,4.397158,#eb811b
-89.6017024,5.2357534,#eb811b
-89.666159,21.741404,#eb811b
-89.178258,6.958535,#eb811b
-87.532905,-86.345231,#eb811b
-86.0790468,21.7289542,#eb811b
-85.781186,0.000411,#24373a
-85.097384,86.389049,#eb811b
-85.0053544,88.8865457,#eb811b
-84.4001029,90.1670374,#eb811b
-84.374807,0.000683,#24373a
-84.2216406,76.1077716,#eb811b
-84.1369,-88.56185,#825a2b
-83.6351202,76.7005554,#eb811b
-83.6276149,89.9999888,#eb811b
-83.243006,86.3733825,#eb811b
-80.7914567,86.3513273,#eb811b
-80.156186,0.000643,#24373a
-78.21875,0,#24373a
-78.2039,145.12039,#424236
-77.283323,0.01649,#24373a
-76.459351,45.104381,#24373a
-74.531247,0.027476,#24373a
-68.232644,-68.677444,#4e4634
-68.056084,-70.019751,#584a32
-65.939453,0,#23373b
-63.5289099,-56.8796664,#5a4b32
-63.162175,-59.9734,#28383a
-62.96354,-61.210379,#333d38
-62.993478,-60.509121,#313c38
-62.969545,-59.004928,#293939
-62.928787,-58.224039,#2c3a39
-62.921849,-57.756549,#303c38
-62.699509,-59.854719,#2e3b39
-62.158139,-58.441197,#27383a
-61.874743,0.00039,#24373a
-61.504583,-23.85881,#69502f
-61.376394,-55.197356,#2e3b39
-61.07206,-54.699744,#333c38
-57.656207,0.000526,#24373a
-57.295952,-42.1613562,#2e3b39
-55.069267,-69.800453,#27383a
-54.986065,-65.400047,#23373b
-54.8079983,-68.304595,#303b38
-54.7241234,-67.8253012,#855b2b
-54.116126,-127.008657,#ea801b
-54.121415,-126.508841,#ea801b
-54.121559,-124.50541,#ea801b
-54.102631,-123.142084,#ea801b
-54.03473,-138.940787,#ea801b
-54.078141,-136.688819,#ea801b
-54.083983,-135.418124,#ea801b
-54.070603,-133.700854,#ea801b
-54.017409,-131.500163,#ea801b
-54.003557,-130.906869,#ea801b
-54.04459,-129.913224,#ea801b
-54.08869,-122.514071,#ea801b
-54.030274,-120.711098,#ea801b
-54.030057,-37.257191,#23373b
-53.979501,-84.737825,#23373b
-53.992157,-64.32518,#23373b
-53.824109,-142.600581,#ea801b
-53.83425,83.572861,#23373b
-53.7572,-143.414682,#ea801b
-53.764467,-118.503768,#ea801b
-53.604469,-145.057873,#ea801b
-53.658519,-144.505042,#ea801b
-53.650615,-117.824954,#ea801b
-53.542959,-117.206012,#ea801b
-53.447394,-146.529987,#ea801b
-53.4065166,-70.98982,#2a3939
-53.4229433,-68.193925,#333d38
-53.371655,-116.263304,#ea801b
-53.355801,-69.838872,#514833
-53.2107583,-68.8995999,#363e37
-53.139572,-149.003179,#e47e1c
-53.139057,-72.009861,#24373a
-53.103359,-64.196205,#23373b
-52.921236,-150.513982,#e47e1c
-52.9441299,-70.84802,#28393a
-52.8916733,-69.3445183,#524833
-52.690438,-151.940545,#de7c1c
-52.6245,-64.015205,#23373b
-52.556716,-152.715896,#de7c1c
-52.5905082,-70.3998683,#303b38
-52.5971311,133.3803414,#28393a
-52.409517,-69.723332,#2a3939
-52.264472,-154.303511,#de7c1c
-52.05062,-71.5886182,#6b512f
-51.909515,-72.0989849,#343d38
-51.997222,-69.525232,#504733
-51.872342,-156.244082,#de7c1c
-51.883655,-108.576316,#5f4d31
-51.8278283,-58.4633216,#414236
-51.8773796,-55.8455891,#2f3b38
-51.7154633,-57.9983316,#4b4534
-51.7523927,0,#23373b
-51.66004,-157.221496,#de7c1c
-51.4874957,-70.130115,#584a32
-51.492239,-69.590342,#594b32
-51.432571,-62.889847,#313c38
-51.4081816,-60.0489499,#23373b
-51.3496476,-60.685488,#373e37
-51.20123,-72.120243,#926029
-51.172314,-159.306944,#de7c1c
-51.1279616,-73.1002599,#434235
-50.994595,-160.014594,#de7c1c
-50.9992966,-72.6005499,#574a32
-50.977777,-69.553866,#6d522f
-50.800962,-74.101823,#293939
-50.699009,-160.90068,#de7c1c
-50.600163,-61.821991,#26383a
-50.526653,-161.403015,#de7c1c
-50.474653,-73.007595,#78562d
-50.3320466,-72.2150483,#76552d
-50.266237,-162.143467,#de7c1c
-50.2992333,-71.7638116,#6d522f
-50.106315,-134.455395,#e37e1c
-50.105051,-125.797995,#e37e1c
-50.104258,-124.097184,#e37e1c
-50.107627,-114.798986,#dd7b1d
-50.052725,-138.572985,#e9801b
-50.092223,-136.896673,#e9801b
-50.086274,-132.786773,#e37e1c
-50.07324,-132.188263,#e37e1c
-50.032717,-130.839333,#e37e1c
-50.010484,-130.252811,#e37e1c
-50.031846,-129.19518,#e37e1c
-50.076503,-127.694902,#e37e1c
-50.090808,-126.984538,#e37e1c
-50.093522,-123.180834,#e37e1c
-50.080436,-122.481462,#e37e1c
-50.057722,-121.591947,#e37e1c
-50.00314,-120.078583,#e37e1c
-50.025431,-119.369323,#e37e1c
-50.085101,-117.297883,#e37e1c
-50.095122,-113.285722,#dd7b1d
-50.086829,-112.795517,#dd7b1d
-50.050935,-111.366885,#dd7b1d
-50.03517,-110.895705,#dd7b1d
-49.916552,-163.105005,#de7c1c
-49.954135,-140.781682,#e9801b
-49.999915,-109.999516,#dd7b1d
-49.945689,-109.084676,#dd7b1d
-49.9687549,-73.13635,#664f30
-49.993573,-68.929952,#25373a
-49.820116,-142.682766,#e9801b
-49.880202,-141.885317,#e9801b
-49.89757,-108.360407,#dd7b1d
-49.729872,-163.604282,#de7c1c
-49.73763,-143.672813,#e9801b
-49.738602,-68.444313,#3d4036
-49.622679,-105.096788,#dd7b1d
-49.6033167,0,#23373b
-49.554841,-145.571793,#eb811b
-49.570794,-104.583055,#dd7b1d
-49.534406,-67.994642,#634e30
-49.45873,-164.31245,#de7c1c
-49.453284,-103.499056,#dd7b1d
-49.300857,-147.779576,#eb811b
-49.359551,-102.696803,#d6791e
-49.3749866,-72.8084483,#8f5f29
-49.3037116,-71.366465,#916029
-49.272993,-101.99866,#d6791e
-49.224884,-61.08234,#23373b
-49.194847,-101.398037,#d6791e
-49.035388,-149.755307,#eb811b
-49.056046,-100.388808,#d6791e
-48.916941,-151.358508,#eb811b
-48.947285,-150.892769,#eb811b
-48.923624,-99.498998,#d6791e
-48.89999,-72.7744,#9b6327
-48.8862583,-70.963255,#8f5f29
-48.739097,-153.660004,#eb811b
-48.796213,-152.984502,#eb811b
-48.612233,-97.598698,#d6791e
-48.563123,-155.495875,#eb811b
-48.402168,-166.904528,#de7c1c
-48.449851,-96.685147,#d6791e
-48.423931,-60.343727,#23373b
-48.360195,-96.199983,#d6791e
-48.276067,-157.978921,#eb811b
-48.11554,-159.188006,#eb811b
