-84.1369,-88.56185,283
-87.532905,-86.345231,1555394304
-78.21875,0,2.7
-89.666159,21.741404,782140736
-89.688969,4.397158,782136128
-76.54724,0.027476,3.05
-76.72302,0.065928,3.05
-76.72302,0.01649,3.05
-77.371213,0.01649,3.05
-76.723021,0.027476,3.05
-76.723022,0.032969,3.05
-77.283324,0.01649,3.05
-76.72302,0.01649,3.05
-76.39343,0.01649,3.05
-77.371215,0.054942,3.05
-76.459348,0.010997,3.05
-76.459351,45.104381,3.05
-85.0012228,86.3820111,768334656
-83.6149372,86.3739675,601211648
-85.198399,86.382268,801638528
-83.2494559,86.3686325,567899968
-83.4347391,86.3726037,584605440
-80.8004124,86.3725146,418315040
-85.097384,86.389049,785022848
-83.243006,86.3733825,567909440
-83.4403453,86.3779336,584529984
-84.4001029,90.1670374,684690688
-84.3724994,86.3829416,684690368
-83.6153016,86.3733202,601246656
-84.2326709,86.3718193,667997824
-78.2039,145.12039,62
-54.056875,-121.432133,1791.17
-54.061117,-133.151447,1793.38
-54.120314,-124.360358,1791.6
-54.030592,-120.719005,1791.52
-54.051639,-129.717546,1792.06
-54.122234,-126.403867,1791.93
-54.077639,-122.098601,1791.04
-54.007968,-139.792278,1792.2
-54.124743,-125.032989,1791.6
-54.11285,-123.741287,1791.3
-54.009178,-130.789674,1791.74
-54.125658,-125.547271,1791.35
-54.104767,-123.254313,1791.95
-54.771673,-68.201855,115.98
-54.221416,-70.633827,8
-54.28541,-67.08274,150.56
-54.814153,-68.322311,9.27
-54.518666,-67.193238,96.75
-55.100296,-69.810173,-7.15
-54.8185033,-68.5540783,394
-54.475116,-70.376238,4
-54.721044,-68.116609,278.92
-54.8152257,-68.3380848,34
-54.173607,-70.254202,3
-54.521757,-67.195844,97.05
-54.180586,-70.726352,3
-54.6180973,-35.9425715,26.5
-61.505608,-23.859191,181.45
-61.504583,-23.85881,180.75
-61.503574,-23.858285,178.91
-65.939453,0,-13.1
-61.874743,0.00039,3.05
-57.656207,0.000526,3.05
-41.731981,-179.003545,1395.24
-42.939399,-177.709044,1394.58
-44.41791,-174.389487,1961.57
-46.016938,-172.29273,1500.34
-49.118708,-149.163857,1871.07
-45.74584,-172.893263,1499.63
-50.538109,-161.369939,1601.35
-49.419101,-146.799613,1870.56
-50.708293,-160.873323,1602.16
-47.146555,-164.905975,1870.81
-53.28983,-147.851703,1791.85
-44.88678,-173.161039,1962.42
-52.50315,-153.017016,1602.4
-53.959144,-140.684001,1792.64
-50.037215,-130.969598,1679.98
-53.574008,-117.382302,1790.58
-50.105293,-135.71847,1680.72
-50.099657,-116.361456,1679.95
-50.070283,-137.946672,1777.92
-50.107474,-125.25265,1678.73
-50.105281,-114.239916,1581.22
-50.088831,-132.924645,1680.43
-50.005729,-129.863592,1679.84
-50.090948,-133.051228,1680.54
-50.106035,-114.363697,1581.06
-50.063607,-118.201145,1680.14
-41.079826,-72.640281,56.86
-41.46228,-72.936394,407.22
-41.2322046,-72.5926906,62
-40.980617,-72.888907,54.93
-41.456387,-72.940529,449.46
-47.508486,-72.846106,4034.58
-41.4437583,-72.9396266,162.1
-45.523261,-72.089386,381.78
-39.30109,-72.0252,220.61
-51.560647,-72.345083,405.6
-41.4534816,-72.936725,163.5
-39.9532826,-73.0960921,107.54
-36.823456,-73.013428,-24.29
-42.7436227,-65.0456149,22
-39.405099,-71.94291,2045.49
-40.89611,-71.472208,1166.08
-45.819788,-67.478502,84.58
-45.932886,-67.5559,-13.3
-37.096977,-69.826633,1117.11
-45.8304047,-67.5249344,162
-37.9982383,-57.5476,9.3
-37.3356131,-59.1261057,201.4
-49.303376,-67.739461,16
-40.1039152,-64.4538218,85
-36.3361406,-57.6955433,25
-40.160324,-71.354079,645.99
-49.6033167,0,-0.03
-51.95,0,-0.01
-51.7523927,0,-1.46
-50.78301,0,-1.46
-50.780236,0,-1.25
-50.4766667,0,-0.06
-52.1958933,0,-0.02
-38.002121,0,8.5
-39.374743,0.000853,3.05
-36.562436,0.000397,3.05
-50.624957,0.000526,3.05
-44.999785,0.000197,3.05
-52.031143,0.000384,3.05
-38.33622,14.7,1
-38.3329,0.23333,1
-38.29025,14.83333,54
-38.28944,0.23333,1
-38.27684,0.81517,31
-38.26773,1.75,1
-38.2285,0.23333,1
-38.15765,1.75,51
-37.999147,57.547499,20.1
-38.002116,57.540666,7.5
-38.002116,57.540666,7.6
-38.002116,57.540666,7.7
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
-53.83425,83.572861,-9999
